X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,class
0.304794521,0.373287671,0.321917808,0.376712329,0.321917808,0.301369863,0.5,0.205479452,0.294520548,0.400684932,0.23630137,0.363013699,0.54109589,0.352739726,0.106164384,0.431506849,0.253424658,0.315068493,0.315068493,0.226027397,0.45890411,0.369863014,0.397260274,0.232876712,0.363013699,0.308219178,0.328767123,0.297945205,0.469178082,0.232876712,0.102739726,0.760273973,0.136986301,0.434931507,0.27739726,0.287671233,0.47260274,0.304794521,0.22260274,0
0.274398868,0.441301273,0.284299859,0.401697313,0.287128713,0.311173975,0.562942008,0.145685997,0.291371994,0.421499293,0.256011315,0.322489392,0.585572843,0.285714286,0.128712871,0.415841584,0.319660537,0.264497878,0.316831683,0.26874116,0.414427157,0.486562942,0.260254597,0.253182461,0.322489392,0.38330976,0.294200849,0.376237624,0.370579915,0.253182461,0.100424328,0.782178218,0.117397454,0.370579915,0.292786421,0.336633663,0.438472419,0.274398868,0.287128713,0
0.3066577,0.365164761,0.328177539,0.406186954,0.291862811,0.301950235,0.547410894,0.194351042,0.258238063,0.450571621,0.193006052,0.356422327,0.556153329,0.260928043,0.182918628,0.412911903,0.30262273,0.284465367,0.349697377,0.206455952,0.443846671,0.38937458,0.337592468,0.273032952,0.356422327,0.30396772,0.339609953,0.3066577,0.420309348,0.273032952,0.104909213,0.77605918,0.119031607,0.400806994,0.316072629,0.283120377,0.431741762,0.3066577,0.261600538,0
0.290460879,0.382636656,0.326902465,0.372990354,0.306538049,0.320471597,0.530546624,0.170418006,0.29903537,0.396570204,0.242229368,0.361200429,0.535905681,0.335476956,0.128617363,0.414790997,0.279742765,0.305466238,0.332261522,0.203644159,0.464094319,0.381564845,0.348338692,0.270096463,0.361200429,0.309753483,0.329046088,0.317256163,0.412647374,0.270096463,0.111468382,0.773847803,0.114683816,0.446945338,0.281886388,0.271168274,0.439442658,0.290460879,0.270096463,0
0.254473161,0.41749503,0.328031809,0.393638171,0.314115308,0.292246521,0.546719682,0.190854871,0.262425447,0.427435388,0.218687873,0.35387674,0.532803181,0.347912525,0.119284294,0.377733598,0.324055666,0.298210736,0.314115308,0.218687873,0.467196819,0.413518887,0.345924453,0.24055666,0.35387674,0.35387674,0.292246521,0.34194831,0.41749503,0.24055666,0.079522863,0.836978131,0.083499006,0.409542744,0.298210736,0.292246521,0.437375746,0.254473161,0.308151093,0
0.313580247,0.418518519,0.267901235,0.422222222,0.319753086,0.258024691,0.543209877,0.222222222,0.234567901,0.491358025,0.203703704,0.304938272,0.619753086,0.244444444,0.135802469,0.465432099,0.290123457,0.244444444,0.333333333,0.286419753,0.380246914,0.455555556,0.302469136,0.241975309,0.304938272,0.351851852,0.343209877,0.311111111,0.44691358,0.241975309,0.112345679,0.774074074,0.113580247,0.367901235,0.307407407,0.324691358,0.37654321,0.313580247,0.309876543,0
0.214285714,0.214285714,0.571428571,0.214285714,0.428571429,0.357142857,0.285714286,0.428571429,0.285714286,0.357142857,0.071428571,0.571428571,0.428571429,0.428571429,0.142857143,0.285714286,0.214285714,0.5,0.285714286,0.142857143,0.571428571,0.285714286,0.357142857,0.357142857,0.571428571,0.214285714,0.214285714,0.214285714,0.428571429,0.357142857,0.142857143,0.785714286,0.071428571,0.428571429,0.285714286,0.285714286,0.5,0.214285714,0.285714286,0
0.230479774,0.510818438,0.258701787,0.359360301,0.361241769,0.27939793,0.583254939,0.166509878,0.250235183,0.382878645,0.333960489,0.283160865,0.560677328,0.333019755,0.106302916,0.405456256,0.365004704,0.22953904,0.254938852,0.305738476,0.439322672,0.523988711,0.253998119,0.22201317,0.283160865,0.445907808,0.270931326,0.375352775,0.402634055,0.22201317,0.091251176,0.829727187,0.079021637,0.415804327,0.268109125,0.316086548,0.460018815,0.230479774,0.309501411,0
0.298358734,0.384525205,0.317116061,0.422626026,0.269636577,0.307737397,0.538686987,0.167057444,0.294255569,0.477139508,0.170574443,0.352286049,0.569167644,0.305392732,0.125439625,0.41031653,0.286049238,0.303634232,0.349941383,0.21922626,0.430832356,0.398007034,0.38042204,0.221570926,0.352286049,0.324736225,0.322977726,0.332942556,0.445486518,0.221570926,0.094372802,0.793083236,0.112543962,0.379835873,0.29073857,0.329425557,0.398007034,0.298358734,0.303634232,0
0.260223048,0.416356877,0.323420074,0.353159851,0.340148699,0.30669145,0.566914498,0.135687732,0.29739777,0.360594796,0.29739777,0.342007435,0.516728625,0.405204461,0.078066914,0.366171004,0.319702602,0.314126394,0.312267658,0.204460967,0.483271375,0.444237918,0.381040892,0.17472119,0.342007435,0.388475836,0.269516729,0.347583643,0.477695167,0.17472119,0.085501859,0.81598513,0.098513011,0.514869888,0.208178439,0.276951673,0.526022305,0.260223048,0.213754647,0
0.324541284,0.322247706,0.353211009,0.377293578,0.294724771,0.327981651,0.480504587,0.198394495,0.321100917,0.448394495,0.162844037,0.388761468,0.521788991,0.321100917,0.157110092,0.425458716,0.228211009,0.346330275,0.364678899,0.157110092,0.478211009,0.336009174,0.394495413,0.269495413,0.388761468,0.256880734,0.354357798,0.283256881,0.447247706,0.269495413,0.108944954,0.758027523,0.133027523,0.447247706,0.291284404,0.26146789,0.427752294,0.324541284,0.247706422,0
0.286885246,0.493169399,0.219945355,0.450819672,0.270491803,0.278688525,0.598360656,0.137978142,0.263661202,0.531420765,0.226775956,0.241803279,0.632513661,0.290983607,0.076502732,0.446721311,0.348360656,0.204918033,0.351092896,0.281420765,0.367486339,0.493169399,0.318306011,0.18852459,0.241803279,0.443989071,0.31420765,0.371584699,0.43989071,0.18852459,0.071038251,0.859289617,0.069672131,0.423497268,0.178961749,0.397540984,0.357923497,0.286885246,0.355191257,0
0.272727273,0.383838384,0.343434343,0.412878788,0.333333333,0.253787879,0.542929293,0.224747475,0.232323232,0.421717172,0.222222222,0.356060606,0.563131313,0.296717172,0.140151515,0.335858586,0.342171717,0.321969697,0.300505051,0.262626263,0.436868687,0.412878788,0.343434343,0.243686869,0.356060606,0.352272727,0.291666667,0.35479798,0.401515152,0.243686869,0.118686869,0.795454545,0.085858586,0.41540404,0.328282828,0.256313131,0.465909091,0.272727273,0.261363636,0
0.265095729,0.384388807,0.350515464,0.416789396,0.322533137,0.260677467,0.528718704,0.23269514,0.238586156,0.419734904,0.213549337,0.366715758,0.553755523,0.29455081,0.151693667,0.347569956,0.324005891,0.328424153,0.29455081,0.259204713,0.446244477,0.402061856,0.353460972,0.244477172,0.366715758,0.340206186,0.293078056,0.335787923,0.419734904,0.244477172,0.098674521,0.799705449,0.101620029,0.407952872,0.332842415,0.259204713,0.452135493,0.265095729,0.282768778,0
0.182291667,0.453125,0.364583333,0.369791667,0.34375,0.286458333,0.520833333,0.203125,0.276041667,0.333333333,0.270833333,0.395833333,0.484375,0.380208333,0.135416667,0.296875,0.348958333,0.354166667,0.213541667,0.270833333,0.515625,0.489583333,0.333333333,0.177083333,0.395833333,0.390625,0.213541667,0.380208333,0.442708333,0.177083333,0.0625,0.880208333,0.057291667,0.354166667,0.338541667,0.307291667,0.541666667,0.182291667,0.276041667,0
0.180685358,0.451713396,0.367601246,0.367601246,0.348909657,0.283489097,0.53271028,0.208722741,0.258566978,0.323987539,0.283489097,0.392523364,0.46728972,0.392523364,0.140186916,0.292834891,0.364485981,0.342679128,0.183800623,0.283489097,0.53271028,0.46105919,0.333333333,0.205607477,0.392523364,0.386292835,0.221183801,0.37694704,0.417445483,0.205607477,0.052959502,0.897196262,0.049844237,0.367601246,0.330218069,0.302180685,0.53894081,0.180685358,0.280373832,0
0.230664858,0.431478969,0.337856174,0.36770692,0.337856174,0.294436906,0.534599729,0.202170963,0.263229308,0.378561737,0.248303935,0.373134328,0.535956581,0.320217096,0.143826323,0.362279512,0.331071913,0.306648575,0.253731343,0.282225237,0.464043419,0.453188602,0.302578019,0.244233379,0.373134328,0.373134328,0.253731343,0.339213026,0.416553596,0.244233379,0.094979647,0.84531886,0.059701493,0.344640434,0.332428765,0.322930801,0.466757123,0.230664858,0.302578019,0
0.304587156,0.363761468,0.331651376,0.409174312,0.3,0.290825688,0.503211009,0.218807339,0.277981651,0.469266055,0.160091743,0.370642202,0.555045872,0.298623853,0.146330275,0.410550459,0.270642202,0.318807339,0.330733945,0.224311927,0.444954128,0.380733945,0.361009174,0.258256881,0.370642202,0.300917431,0.328440367,0.316055046,0.425688073,0.258256881,0.102752294,0.786238532,0.111009174,0.384862385,0.32706422,0.288073394,0.40412844,0.304587156,0.291284404,0
0.270119522,0.443027888,0.28685259,0.367330677,0.356972112,0.275697211,0.510756972,0.227091633,0.262151394,0.439840637,0.231075697,0.329083665,0.55059761,0.326693227,0.122709163,0.419123506,0.307569721,0.273306773,0.290039841,0.260557769,0.44940239,0.436653386,0.312350598,0.250996016,0.329083665,0.368924303,0.301992032,0.32749004,0.421513944,0.250996016,0.108366534,0.807171315,0.084462151,0.410358566,0.313944223,0.275697211,0.422310757,0.270119522,0.307569721,0
0.284974093,0.383419689,0.331606218,0.380829016,0.259067358,0.360103627,0.487046632,0.170984456,0.341968912,0.445595855,0.17357513,0.380829016,0.544041451,0.336787565,0.119170984,0.435233161,0.251295337,0.313471503,0.336787565,0.207253886,0.455958549,0.357512953,0.367875648,0.274611399,0.380829016,0.300518135,0.31865285,0.274611399,0.450777202,0.274611399,0.095854922,0.784974093,0.119170984,0.461139896,0.274611399,0.264248705,0.396373057,0.284974093,0.31865285,0
0.309090909,0.381818182,0.309090909,0.442424242,0.309090909,0.248484848,0.539393939,0.218181818,0.242424242,0.424242424,0.254545455,0.321212121,0.6,0.218181818,0.181818182,0.381818182,0.315151515,0.303030303,0.303030303,0.296969697,0.4,0.412121212,0.303030303,0.284848485,0.321212121,0.345454545,0.333333333,0.351515152,0.363636364,0.284848485,0.121212121,0.763636364,0.115151515,0.363636364,0.315151515,0.321212121,0.472727273,0.309090909,0.218181818,0
0.229665072,0.368421053,0.401913876,0.267942584,0.368421053,0.363636364,0.492822967,0.177033493,0.330143541,0.325358852,0.23923445,0.435406699,0.444976077,0.368421053,0.186602871,0.330143541,0.301435407,0.368421053,0.272727273,0.172248804,0.555023923,0.349282297,0.325358852,0.325358852,0.435406699,0.315789474,0.248803828,0.28708134,0.387559809,0.325358852,0.129186603,0.80861244,0.062200957,0.425837321,0.358851675,0.215311005,0.507177033,0.229665072,0.263157895,0
0.29903537,0.344051447,0.356913183,0.360128617,0.31511254,0.324758842,0.47266881,0.21221865,0.31511254,0.424437299,0.183279743,0.392282958,0.530546624,0.331189711,0.138263666,0.392282958,0.260450161,0.347266881,0.327974277,0.202572347,0.469453376,0.340836013,0.398713826,0.260450161,0.392282958,0.289389068,0.318327974,0.29903537,0.440514469,0.260450161,0.131832797,0.778135048,0.090032154,0.411575563,0.31511254,0.273311897,0.459807074,0.29903537,0.241157556,0
0.312960236,0.36377025,0.323269514,0.38365243,0.322533137,0.293814433,0.524300442,0.195876289,0.27982327,0.446244477,0.20544919,0.348306333,0.548600884,0.326215022,0.125184094,0.422680412,0.268041237,0.309278351,0.35640648,0.192194404,0.451399116,0.379970545,0.382916053,0.237113402,0.348306333,0.308541973,0.343151694,0.308541973,0.454344624,0.237113402,0.110456554,0.77466863,0.114874816,0.452135493,0.273195876,0.27466863,0.423416789,0.312960236,0.263622975,0
0.284697509,0.428825623,0.286476868,0.40747331,0.291814947,0.300711744,0.517793594,0.183274021,0.298932384,0.471530249,0.199288256,0.329181495,0.588967972,0.297153025,0.113879004,0.419928826,0.295373665,0.284697509,0.379003559,0.209964413,0.411032028,0.423487544,0.314946619,0.261565836,0.329181495,0.359430605,0.3113879,0.34341637,0.395017794,0.261565836,0.115658363,0.775800712,0.108540925,0.412811388,0.266903915,0.320284698,0.379003559,0.284697509,0.336298932,0
0.340179718,0.38254172,0.277278562,0.424903723,0.295250321,0.279845956,0.568677792,0.177150193,0.254172015,0.446726573,0.227214377,0.32605905,0.607188703,0.261874198,0.130937099,0.454428755,0.293966624,0.251604621,0.381258023,0.22593068,0.392811297,0.400513479,0.292682927,0.306803594,0.32605905,0.314505777,0.359435173,0.341463415,0.351732991,0.306803594,0.136071887,0.725288832,0.138639281,0.395378691,0.284980745,0.319640565,0.385109114,0.340179718,0.274711168,0
0.291808874,0.45221843,0.255972696,0.387372014,0.325938567,0.28668942,0.561433447,0.156996587,0.281569966,0.455631399,0.255972696,0.288395904,0.54778157,0.343003413,0.109215017,0.438566553,0.310580205,0.250853242,0.288395904,0.259385666,0.45221843,0.447098976,0.327645051,0.225255973,0.288395904,0.389078498,0.322525597,0.348122867,0.42662116,0.225255973,0.076791809,0.843003413,0.080204778,0.467576792,0.244027304,0.288395904,0.412969283,0.291808874,0.295221843,0
0.356626506,0.342168675,0.301204819,0.402409639,0.33253012,0.265060241,0.534939759,0.202409639,0.262650602,0.438554217,0.21686747,0.344578313,0.561445783,0.33253012,0.106024096,0.448192771,0.253012048,0.298795181,0.373493976,0.187951807,0.438554217,0.375903614,0.378313253,0.245783133,0.344578313,0.281927711,0.373493976,0.325301205,0.428915663,0.245783133,0.127710843,0.710843373,0.161445783,0.474698795,0.274698795,0.25060241,0.424096386,0.356626506,0.219277108,0
0.326848249,0.402075227,0.271076524,0.469520104,0.294422827,0.236057069,0.595330739,0.184176394,0.220492866,0.49156939,0.20233463,0.306095979,0.614785992,0.267185473,0.118028534,0.422827497,0.321660182,0.255512322,0.369649805,0.245136187,0.385214008,0.433203632,0.359273671,0.207522698,0.306095979,0.350194553,0.343709468,0.359273671,0.433203632,0.207522698,0.101167315,0.770428016,0.128404669,0.38002594,0.298313878,0.321660182,0.39688716,0.326848249,0.276264591,0
0.362627197,0.395004625,0.242368178,0.438482886,0.288621647,0.272895467,0.535615171,0.19426457,0.270120259,0.567992599,0.151711378,0.280296022,0.651248844,0.248843663,0.099907493,0.476410731,0.2839963,0.239592969,0.407030527,0.244218316,0.348751156,0.400555042,0.329324699,0.270120259,0.280296022,0.339500463,0.380203515,0.337650324,0.392229417,0.270120259,0.154486586,0.741905643,0.103607771,0.410730805,0.255319149,0.333950046,0.310823312,0.362627197,0.326549491,0
0.331994645,0.404283802,0.263721553,0.452476573,0.30789826,0.239625167,0.598393574,0.170013387,0.231593039,0.479250335,0.21686747,0.303882195,0.613119143,0.293172691,0.093708166,0.423025435,0.321285141,0.255689424,0.390896921,0.222222222,0.386880857,0.425702811,0.33601071,0.238286479,0.303882195,0.350736278,0.345381526,0.357429719,0.404283802,0.238286479,0.123159304,0.791164659,0.085676037,0.436412316,0.228915663,0.334672021,0.368139224,0.331994645,0.299866131,0
0.338709677,0.290322581,0.370967742,0.419354839,0.290322581,0.290322581,0.5,0.225806452,0.274193548,0.483870968,0.129032258,0.387096774,0.612903226,0.241935484,0.14516129,0.403225806,0.241935484,0.35483871,0.435483871,0.177419355,0.387096774,0.387096774,0.35483871,0.258064516,0.387096774,0.274193548,0.338709677,0.290322581,0.451612903,0.258064516,0.14516129,0.709677419,0.14516129,0.419354839,0.306451613,0.274193548,0.419354839,0.338709677,0.241935484,0
0.290657439,0.380622837,0.328719723,0.384083045,0.339100346,0.276816609,0.529411765,0.204152249,0.266435986,0.380622837,0.259515571,0.359861592,0.53633218,0.346020761,0.117647059,0.401384083,0.280276817,0.3183391,0.297577855,0.238754325,0.46366782,0.380622837,0.356401384,0.262975779,0.359861592,0.321799308,0.3183391,0.314878893,0.422145329,0.262975779,0.100346021,0.792387543,0.107266436,0.442906574,0.280276817,0.276816609,0.460207612,0.290657439,0.249134948,0
0.301247772,0.368983957,0.329768271,0.39869281,0.327391563,0.273915627,0.541295306,0.20855615,0.250148544,0.425430778,0.224004753,0.350564468,0.566250743,0.29352347,0.140225787,0.387997623,0.306001188,0.306001188,0.322638146,0.243612597,0.433749257,0.391562686,0.356506239,0.251931075,0.350564468,0.328579917,0.320855615,0.326797386,0.421271539,0.251931075,0.121212121,0.762329174,0.116458705,0.423648247,0.306001188,0.270350564,0.443850267,0.301247772,0.254901961,0
0.275779376,0.402877698,0.321342926,0.383693046,0.321342926,0.294964029,0.537170264,0.179856115,0.282973621,0.388489209,0.268585132,0.342925659,0.537170264,0.35971223,0.103117506,0.386091127,0.304556355,0.309352518,0.3117506,0.225419664,0.462829736,0.412470024,0.378896882,0.208633094,0.342925659,0.347721823,0.309352518,0.333333333,0.458033573,0.208633094,0.098321343,0.808153477,0.09352518,0.477218225,0.254196643,0.268585132,0.496402878,0.275779376,0.227817746,0
0.35770235,0.386422977,0.255874674,0.44386423,0.287206266,0.268929504,0.574412533,0.161879896,0.263707572,0.509138381,0.190600522,0.300261097,0.618798956,0.287206266,0.093994778,0.485639687,0.263707572,0.250652742,0.394255875,0.224543081,0.381201044,0.396866841,0.381201044,0.221932115,0.300261097,0.323759791,0.375979112,0.321148825,0.45691906,0.221932115,0.109660574,0.738903394,0.151436031,0.436031332,0.274151436,0.289817232,0.342036554,0.35770235,0.300261097,0
0.374285714,0.32,0.305714286,0.397142857,0.32,0.282857143,0.531428571,0.202857143,0.265714286,0.462857143,0.202857143,0.334285714,0.591428571,0.251428571,0.157142857,0.46,0.251428571,0.288571429,0.394285714,0.197142857,0.408571429,0.357142857,0.345714286,0.297142857,0.334285714,0.274285714,0.391428571,0.297142857,0.405714286,0.297142857,0.154285714,0.702857143,0.142857143,0.442857143,0.28,0.277142857,0.408571429,0.374285714,0.217142857,0
0.357142857,0.285714286,0.357142857,0.285714286,0.357142857,0.357142857,0.5,0.214285714,0.285714286,0.5,0.142857143,0.357142857,0.5,0.357142857,0.142857143,0.428571429,0.285714286,0.285714286,0.357142857,0.142857143,0.5,0.428571429,0.357142857,0.214285714,0.357142857,0.285714286,0.357142857,0.357142857,0.428571429,0.214285714,0.142857143,0.714285714,0.142857143,0.428571429,0.214285714,0.357142857,0.5,0.357142857,0.142857143,0
0.227527165,0.447481067,0.324991768,0.367467896,0.336845571,0.295686533,0.539677313,0.187026671,0.273296016,0.388212051,0.253539677,0.358248271,0.529140599,0.34376029,0.127099111,0.351004281,0.346394468,0.302601251,0.278893645,0.250246954,0.470859401,0.467566678,0.314784327,0.217648996,0.358248271,0.394138953,0.247612776,0.366480079,0.415870925,0.217648996,0.091537702,0.826144221,0.082318077,0.39084623,0.311491604,0.297662167,0.479091208,0.227527165,0.293381627,0
0.195652174,0.434782609,0.369565217,0.391304348,0.326086957,0.282608696,0.579710145,0.18115942,0.239130435,0.333333333,0.282608696,0.384057971,0.456521739,0.384057971,0.15942029,0.268115942,0.405797101,0.326086957,0.15942029,0.297101449,0.543478261,0.434782609,0.362318841,0.202898551,0.384057971,0.384057971,0.231884058,0.391304348,0.405797101,0.202898551,0.043478261,0.920289855,0.036231884,0.398550725,0.326086957,0.275362319,0.550724638,0.195652174,0.253623188,0
0.227533461,0.462715105,0.309751434,0.370936902,0.34416826,0.284894837,0.556405354,0.183556405,0.260038241,0.372848948,0.282982792,0.34416826,0.54875717,0.323135755,0.128107075,0.363288719,0.351816444,0.284894837,0.258126195,0.290630975,0.45124283,0.472275335,0.288718929,0.239005736,0.34416826,0.405353728,0.250478011,0.359464627,0.401529637,0.239005736,0.099426386,0.843212237,0.057361377,0.363288719,0.31166348,0.325047801,0.468451243,0.227533461,0.304015296,0
0.283333333,0.394871795,0.321794872,0.402564103,0.353846154,0.243589744,0.565384615,0.203846154,0.230769231,0.370512821,0.278205128,0.351282051,0.535897436,0.346153846,0.117948718,0.361538462,0.329487179,0.308974359,0.305128205,0.230769231,0.464102564,0.403846154,0.357692308,0.238461538,0.351282051,0.342307692,0.306410256,0.36025641,0.401282051,0.238461538,0.107692308,0.784615385,0.107692308,0.435897436,0.291025641,0.273076923,0.483333333,0.283333333,0.233333333,0
0.409516943,0.359048306,0.231434751,0.566690699,0.200432588,0.232876712,0.636625811,0.142033165,0.221341024,0.63518385,0.118240807,0.246575342,0.711607787,0.186012978,0.102379236,0.507570296,0.272530642,0.219899063,0.381398702,0.330209084,0.288392213,0.380677722,0.452054795,0.167267484,0.246575342,0.32444124,0.428983417,0.306416727,0.526315789,0.167267484,0.0814708,0.832732516,0.085796683,0.325883201,0.22999279,0.444124009,0.275414564,0.409516943,0.315068493,0
0.33817986,0.384491115,0.277329025,0.505115778,0.22186322,0.273021002,0.584275714,0.14916532,0.266558966,0.562197092,0.141087776,0.296715132,0.651050081,0.226171244,0.122778675,0.422186322,0.306946688,0.27086699,0.35810447,0.292945611,0.348949919,0.404415724,0.407108239,0.188476037,0.296715132,0.351103931,0.352180937,0.345718901,0.465805062,0.188476037,0.095315024,0.813677975,0.091007001,0.337102854,0.26548196,0.397415186,0.35271944,0.33817986,0.3091007,0
0.359068627,0.31004902,0.330882353,0.379901961,0.269607843,0.350490196,0.462009804,0.200980392,0.337009804,0.493872549,0.128676471,0.37745098,0.56495098,0.290441176,0.144607843,0.473039216,0.209558824,0.317401961,0.386029412,0.178921569,0.43504902,0.319852941,0.398284314,0.281862745,0.37745098,0.241421569,0.381127451,0.261029412,0.457107843,0.281862745,0.139705882,0.725490196,0.134803922,0.455882353,0.278186275,0.265931373,0.382352941,0.359068627,0.258578431,0
0.371482176,0.344277674,0.28424015,0.450281426,0.289868668,0.259849906,0.571294559,0.173545966,0.255159475,0.508442777,0.181988743,0.30956848,0.603189493,0.287054409,0.109756098,0.447467167,0.272983114,0.279549719,0.401500938,0.201688555,0.396810507,0.37054409,0.389305816,0.240150094,0.30956848,0.298311445,0.392120075,0.333020638,0.426829268,0.240150094,0.122889306,0.742964353,0.134146341,0.451219512,0.238273921,0.310506567,0.37054409,0.371482176,0.257973734,0
0.361823362,0.376068376,0.262108262,0.413105413,0.344729345,0.242165242,0.584045584,0.182336182,0.233618234,0.487179487,0.219373219,0.293447293,0.584045584,0.341880342,0.074074074,0.484330484,0.262108262,0.253561254,0.404558405,0.179487179,0.415954416,0.39031339,0.373219373,0.236467236,0.293447293,0.313390313,0.393162393,0.321937322,0.441595442,0.236467236,0.111111111,0.735042735,0.153846154,0.498575499,0.225071225,0.276353276,0.341880342,0.361823362,0.296296296,0
0.376383764,0.313653137,0.3099631,0.383763838,0.339483395,0.276752768,0.509225092,0.243542435,0.247232472,0.47601476,0.177121771,0.346863469,0.575645756,0.276752768,0.147601476,0.487084871,0.232472325,0.280442804,0.380073801,0.195571956,0.424354244,0.328413284,0.36900369,0.302583026,0.346863469,0.250922509,0.402214022,0.26199262,0.435424354,0.302583026,0.143911439,0.704797048,0.151291513,0.446494465,0.313653137,0.239852399,0.391143911,0.376383764,0.232472325,0
0.35770235,0.362924282,0.279373368,0.406005222,0.322454308,0.27154047,0.533942559,0.202349869,0.263707572,0.501305483,0.189295039,0.309399478,0.601827676,0.293733681,0.104438642,0.45691906,0.27154047,0.27154047,0.392950392,0.208877285,0.398172324,0.381201044,0.348563969,0.270234987,0.309399478,0.31462141,0.375979112,0.323759791,0.406005222,0.270234987,0.144908616,0.734986945,0.120104439,0.45691906,0.249347258,0.293733681,0.374673629,0.35770235,0.267624021,0
0.376012966,0.351701783,0.272285251,0.426256078,0.300648298,0.273095624,0.56726094,0.166126418,0.266612642,0.503241491,0.20178282,0.294975689,0.62560778,0.286061588,0.088330632,0.481361426,0.252836305,0.265802269,0.414100486,0.211507293,0.37439222,0.375202593,0.391410049,0.233387358,0.294975689,0.31280389,0.392220421,0.296596434,0.470016207,0.233387358,0.132901135,0.717179903,0.149918963,0.493517018,0.219611021,0.286871961,0.36547812,0.376012966,0.258508914,0
0.241007194,0.366906475,0.392086331,0.323741007,0.366906475,0.309352518,0.489208633,0.212230216,0.298561151,0.341726619,0.23381295,0.424460432,0.471223022,0.395683453,0.133093525,0.334532374,0.284172662,0.381294964,0.273381295,0.197841727,0.528776978,0.370503597,0.377697842,0.251798561,0.424460432,0.320143885,0.255395683,0.298561151,0.449640288,0.251798561,0.100719424,0.827338129,0.071942446,0.449640288,0.323741007,0.226618705,0.510791367,0.241007194,0.248201439,0
0.289230769,0.347692308,0.363076923,0.378461538,0.283076923,0.338461538,0.498461538,0.187692308,0.313846154,0.406153846,0.190769231,0.403076923,0.516923077,0.326153846,0.156923077,0.390769231,0.270769231,0.338461538,0.326153846,0.190769231,0.483076923,0.387692308,0.363076923,0.249230769,0.403076923,0.286153846,0.310769231,0.32,0.430769231,0.249230769,0.098461538,0.763076923,0.138461538,0.406153846,0.307692308,0.286153846,0.483076923,0.289230769,0.227692308,0
0.294871795,0.435897436,0.269230769,0.418803419,0.335470085,0.245726496,0.591880342,0.166666667,0.241452991,0.431623932,0.271367521,0.297008547,0.551282051,0.358974359,0.08974359,0.376068376,0.358974359,0.264957265,0.329059829,0.222222222,0.448717949,0.472222222,0.307692308,0.22008547,0.297008547,0.391025641,0.311965812,0.423076923,0.356837607,0.22008547,0.096153846,0.794871795,0.108974359,0.463675214,0.209401709,0.326923077,0.457264957,0.294871795,0.247863248,0
0.394321767,0.424290221,0.181388013,0.471608833,0.305993691,0.222397476,0.616719243,0.167192429,0.216088328,0.602523659,0.208201893,0.189274448,0.727129338,0.214511041,0.058359621,0.506309148,0.318611987,0.175078864,0.460567823,0.266561514,0.272870662,0.460567823,0.320189274,0.219242902,0.189274448,0.403785489,0.406940063,0.365930599,0.414826498,0.219242902,0.164037855,0.675078864,0.160883281,0.466876972,0.195583596,0.337539432,0.299684543,0.394321767,0.305993691,0
0.352941176,0.356862745,0.290196078,0.415686275,0.337254902,0.247058824,0.564705882,0.2,0.235294118,0.450980392,0.231372549,0.317647059,0.588235294,0.262745098,0.149019608,0.435294118,0.28627451,0.278431373,0.411764706,0.176470588,0.411764706,0.388235294,0.337254902,0.274509804,0.317647059,0.298039216,0.384313725,0.333333333,0.392156863,0.274509804,0.149019608,0.733333333,0.117647059,0.423529412,0.262745098,0.31372549,0.403921569,0.352941176,0.243137255,0
0.327205882,0.361519608,0.31127451,0.416666667,0.302696078,0.280637255,0.541666667,0.18627451,0.272058824,0.463235294,0.200980392,0.335784314,0.578431373,0.307598039,0.113970588,0.432598039,0.264705882,0.302696078,0.384803922,0.193627451,0.421568627,0.379901961,0.393382353,0.226715686,0.335784314,0.308823529,0.355392157,0.31127451,0.462009804,0.226715686,0.109068627,0.762254902,0.128676471,0.447303922,0.25245098,0.300245098,0.401960784,0.327205882,0.270833333,0
0.265060241,0.413080895,0.321858864,0.339070568,0.351118761,0.309810671,0.547332186,0.158347676,0.294320138,0.351118761,0.30464716,0.344234079,0.526678141,0.371772806,0.101549053,0.375215146,0.318416523,0.30636833,0.297762478,0.228915663,0.473321859,0.432013769,0.354561102,0.213425129,0.344234079,0.376936317,0.278829604,0.330464716,0.456110155,0.213425129,0.113597246,0.807228916,0.079173838,0.502581756,0.21686747,0.280550775,0.514629948,0.265060241,0.220309811,0
0.386075949,0.284810127,0.329113924,0.35443038,0.303797468,0.341772152,0.493670886,0.170886076,0.335443038,0.455696203,0.17721519,0.367088608,0.575949367,0.278481013,0.14556962,0.506329114,0.170886076,0.32278481,0.398734177,0.17721519,0.424050633,0.316455696,0.398734177,0.284810127,0.367088608,0.240506329,0.392405063,0.221518987,0.493670886,0.284810127,0.14556962,0.689873418,0.164556962,0.481012658,0.284810127,0.234177215,0.398734177,0.386075949,0.215189873,0
0.357142857,0.42244898,0.220408163,0.428571429,0.314285714,0.257142857,0.583673469,0.169387755,0.246938776,0.544897959,0.224489796,0.230612245,0.675510204,0.275510204,0.048979592,0.495918367,0.293877551,0.210204082,0.424489796,0.251020408,0.324489796,0.459183673,0.348979592,0.191836735,0.230612245,0.4,0.369387755,0.330612245,0.47755102,0.191836735,0.130612245,0.714285714,0.155102041,0.491836735,0.169387755,0.33877551,0.355102041,0.357142857,0.287755102,0
